"","","y","m"
"92",6.92987260315567,0.557572844928138,0.548755828000501
"93",0.324421286582947,-0.0305307526801216,1.549009108819e-06
"94",-0.908693459816277,0.00175589761663272,3.25371862516626e-09
"95",2.81702954228967,0.287438504801482,0.286007936039539
"96",9.50032103154808,0.562816890389892,0.574572196199256
"97",-1.42629407718778,-4.87979267463676e-05,2.44582024148508e-10
"98",-0.768251875415444,0.00373836675156562,6.56666736422196e-09
"99",7.49950285907835,0.645975389490469,0.630787900771497
"100",-0.907314519397914,0.0377008122575581,3.27622955962235e-09
"101",6.68238012585789,0.723190249212813,0.702010038193494
"102",3.45746247749776,0.905180681589651,0.907820791110912
"103",3.92878967802972,0.987182705708989,0.990472015335596
"104",4.55075912736356,0.727460842094396,0.729652268942998
"105",2.8773002428934,0.344873930947676,0.351261491356067
"106",1.54451327398419,-0.00630100573221977,0.000690479449020723
"107",5.12099362351,0.509131029562399,0.506101610245031
"108",8.59686887823045,0.855549517467726,0.834916157770814
"109",-0.734480382874608,0.0158235945760234,7.77461481064449e-09
"110",1.64947541058064,0.0218311656591244,0.0011664502944863
"111",9.09664621669799,0.524442281440667,0.521526839747633
"112",3.2993333702907,0.808354744422977,0.817076822596716
"113",4.2766194595024,0.921620269749086,0.918745065061352
"114",3.67372642550617,0.963478293114661,0.966709698301929
"115",3.69890086259693,0.961611792796862,0.970530995193638
"116",1.85138593614101,-0.00503795525037505,0.00319467439368645
"117",0.730048961937428,-0.0425234498943949,1.1772232675623e-05
"118",6.22527047153562,0.97322762817305,0.980976864023997
"119",4.20797941181809,0.957523401783308,0.952895974452892
"120",4.9579843012616,0.499954038738993,0.508900558942552
"121",4.69530962966383,0.621398613052286,0.626837446844222
"122",0.993479426950216,0.0088937770629607,4.39416997680113e-05
"123",7.1662774682045,0.50560394319633,0.500685194358466
"124",6.24359155446291,0.974796405424851,0.975373257990441
"125",0.956558831036091,0.0119049010369934,3.65349076515646e-05
"126",3.34890561085194,0.8539710055107,0.851261299676056
"127",0.45657479763031,-0.0112735827906504,2.99930785426266e-06
"128",-1.9197474848479,-0.000511571352664369,2.07445526987147e-11
"129",-0.297837408259511,-0.0120241565145236,6.89980833483127e-08
"130",6.65398568008095,0.736925911620139,0.723058570015735
"131",9.243741475977,0.487433772564798,0.500067632145839
"132",2.94117691647261,0.420640336601137,0.426996644548365
"133",3.05558221135288,0.568546849257344,0.569034017448455
"134",4.20217192638665,0.944711096384582,0.95540975884392
"135",-1.5537250507623,-0.00341609117895828,1.29333696894057e-10
"136",0.346916546113789,0.0131361068656149,1.73341171332002e-06
"137",4.33978973980993,0.885508957682587,0.880975835070118
"138",4.58793805073947,0.706486607263095,0.70204461304222
"139",5.74500565882772,0.860979367833521,0.874789761205135
"140",3.18798823002726,0.721539541388135,0.719087769864874
"141",4.28928262088448,0.912172865681834,0.9116174983753
"142",1.09462441690266,-0.00193339968524221,7.2861456251809e-05
"143",6.01887865085155,0.993164320863385,0.993611816584236
"144",-1.94609571807086,-0.00713259802984557,1.81840079828832e-11
"145",3.64138824958354,0.967243148180063,0.961094654709252
"146",-0.750095088966191,-0.00341601317999013,7.19071337823664e-09
"147",3.35110912378877,0.854299603926428,0.852650902250348
"148",9.52584683522582,0.581588706293694,0.588712595239072
"149",6.88001854624599,0.581837823920633,0.573103872081621
"150",4.30843269918114,0.916882930603843,0.900399124689462
"151",5.65697635803372,0.823150734060242,0.813917359907664
"152",0.853252363391221,-0.0159812412301124,2.17965255392043e-05
"153",-0.889059131033719,-0.00469947834455417,3.5893465921908e-09
"154",6.42245515715331,0.874450110845092,0.888386518699434
"155",9.63413082342595,0.672617458077226,0.658113923465371
"156",5.70826101861894,0.838225110144701,0.850200960005083
"157",0.887680044397712,0.00136354791060252,2.58907273930515e-05
"158",-1.77108669839799,0.0105610460587047,4.36231347819949e-11
"159",6.00440994370729,0.995130188269959,0.990945692836424
"160",1.05088416766375,-0.00210479992629377,5.85495172577065e-05
"161",9.58516861218959,0.617443175282877,0.625074705901644
"162",2.95418309886009,0.451977713361762,0.442978030434525
"163",0.276338680647314,-0.00330333383331515,1.2179909550699e-06
"164",7.650401272811,0.722831560469899,0.738911022102752
"165",-0.438811654224992,-0.0517684232363611,3.40969361651838e-08
"166",3.87519055046141,1.00135800874762,0.987580040754832
"167",-1.09410643018782,-0.0418432226483485,1.2875403395056e-09
"168",2.11610311828554,0.0135423835057347,0.01189719123066
"169",2.17258066963404,0.0238380490432066,0.0157181429070932
"170",8.87170981243253,0.629588861201102,0.635007259325923
"171",3.94319638982415,0.988875196847913,0.99112833862941
"172",5.34542853012681,0.606876938666816,0.593560409899408
"173",2.31462437100708,0.00827167465656284,0.03146593433311
"174",6.2860652981326,0.942889783769559,0.959796636169006
"175",-0.352989736013114,-0.0141000302770855,5.2369119993452e-08
"176",1.35139724519104,0.0245624066437526,0.000263020960931815
"177",9.87486831936985,0.839294005634854,0.834748026755182
"178",8.88359685707837,0.62172329757048,0.62716586545921
"179",-0.353782314807177,0.0870471956041585,5.21619974079109e-08
"180",-1.09978082496673,-0.00275660891569016,1.25152362725593e-09
"181",4.14410234987736,0.967726213335758,0.977000397480657
"182",1.06560358032584,0.0276060130555396,6.30208381993193e-05
"183",2.14187449496239,0.000189657999006623,0.013511272985462
"184",-1.10147557314485,0.0199670864465477,1.24096334606587e-09
"185",-1.45596500020474,0.0258504822669668,2.10860360264143e-10
"186",9.34481589868665,0.517397067672692,0.513206077108905
"187",4.06146628968418,0.989668838625588,0.995761662245354
"188",3.51277519017458,0.945146987386677,0.928500200476147
"189",7.8601878285408,0.89403087820384,0.888047594147131
"190",-0.105283441953361,0.00629298639727909,1.80701851982026e-07
"191",8.99343790952116,0.557941055983742,0.563315051676216
"192",3.73493129201233,0.964934734125096,0.975269015607957
"193",0.339174631983042,-0.0142948490017035,1.66759430225292e-06
"194",-0.701081982813776,0.0244652657320984,9.18761070224145e-09
"195",9.03289086837322,0.54771707397378,0.544986458052999
"196",-0.095730715431273,0.0551825762160959,1.89542271879045e-07
"197",0.0313858473673463,0.00240672047085205,3.57878919642349e-07
"198",0.500026002526283,-0.00303403303394434,3.72712382405788e-06
"199",9.5892400406301,0.63369567466075,0.627728955698835
"200",8.00079201627523,0.96435048557195,0.96128162473784
"201",-1.61455793399364,-0.0061653541513549,9.54145846657129e-11
"202",5.15344583243132,0.519891682139388,0.512592624885769
"203",9.28824003599584,0.493972590489905,0.503065303741943
"204",5.83930552843958,0.93714067090375,0.930299057890465
"205",0.431533082388341,-0.0151601378653709,2.64632880678088e-06
"206",5.24088881351054,0.544368827533546,0.541031573286806
"207",-1.75939460564405,0.0321268527718657,4.62493813504304e-11
"208",4.51691002119333,0.772418171154633,0.755016229153025
"209",4.39171158149838,0.848932948856943,0.846354685684961
"210",0.934553038328886,0.00543562723735422,3.27283940491931e-05
"211",-1.20839599892497,0.0159125509859043,7.27083350270001e-10
"212",3.88068212475628,0.992685803297736,0.987912360923639
"213",8.12212851364166,0.989674174016449,0.995017385795725
"214",6.20281190797687,0.990443848451282,0.986892684108507
"215",4.10451975371689,0.992655876535549,0.987810439147132
"216",1.95903381053358,0.0202600119183897,0.00546000315826891
"217",0.195224341005087,0.0109437557818029,8.11907753840639e-07
"218",3.95399147924036,0.98509473363831,0.991590576680976
"219",3.5453065354377,0.943187519425745,0.938574240604139
"220",4.56356896087527,0.733310457343451,0.720094148533329
"221",1.19193248730153,0.0391855461685275,0.000118516770133741
"222",8.7396438671276,0.72185062835193,0.729581603761226
"223",3.89189993869513,0.994534578502612,0.988564142251082
"224",6.84988764394075,0.599824210881407,0.589772858949538
"225",9.9962448514998,0.911995970096813,0.912953695312602
"226",7.8740962613374,0.882891066572605,0.896621701425283
"227",3.20511911343783,0.743535040576327,0.736061114098109
"228",0.156549870967865,-0.0848698666741496,6.69154197182217e-07
"229",1.19790619146079,-0.00309974378176032,0.000122109648362651
"230",6.90737240109593,0.548648334568936,0.559218656280615
"231",9.94455687329173,0.888188780013876,0.881716919584391
"232",5.73754803929478,0.856079627014673,0.869912356804553
"233",2.19681646768004,0.0214581412299236,0.0177072075277916
"234",7.98982909880579,0.950725801162597,0.956772853648951
"235",1.85639151372015,-0.004788351162919,0.00327537412001973
"236",-0.020111040212214,0.00855774125502898,2.76638156840178e-07
"237",2.67302175983787,0.186307783484122,0.163161417012336
"238",3.8398912800476,0.978984225486267,0.985218053711801
"239",7.05889258161187,0.528906408019283,0.507654828240316
"240",0.227180391550064,-0.0344306371215522,9.52573093008383e-07
"241",6.59747091308236,0.755557826454648,0.765382500900592
"242",6.12111310381442,1.00164287164882,0.999197346819584
"243",6.39044441189617,0.912443046365081,0.907712534671648
"244",1.71382457762957,0.00319253783399864,0.00160844588872869
"245",-0.206339293159544,0.0193441782143724,1.0902413307979e-07
"246",2.68340338394046,0.160303285138438,0.170373419905132
"247",6.8695588586852,0.571730081480133,0.578733382056763
"248",0.53912790492177,0.011267148092108,4.53191936500643e-06
"249",2.45019192621112,0.0512510755271082,0.0601408694170094
"250",0.952599387615919,0.112178740779166,3.58187563516715e-05
"251",7.76233561895788,0.845412133403943,0.821831170494717
"252",-1.44919597357512,-0.0190779980850079,2.18119100862571e-10
"253",4.25829929858446,0.95054701443548,0.928623118578627
"254",-1.70441649854183,0.0308625167301635,6.08820644517592e-11
"255",3.2023061523214,0.728019976673488,0.733319614872588
"256",5.68542469665408,0.821239102050839,0.834286817817574
"257",3.59323702380061,0.946657608211955,0.951022891558277
"258",-0.352580106817186,0.0118030551252832,5.24764895070805e-08
"259",-1.37565466668457,0.102498754438529,3.15055174991607e-10
"260",5.83148207236081,0.929016377055878,0.92618511184276
"261",6.4262338867411,0.883861273928048,0.886017430295779
"262",4.49852169305086,0.767551107274941,0.768790075707591
"263",0.234610149636865,-0.0841342599360746,9.88625501890599e-07
"264",6.91752060875297,0.551642157187214,0.554389111560305
"265",3.61348698940128,0.963219341268605,0.955529302743793
"266",2.79914265871048,0.278637749839799,0.268099438984403
"267",0.854636587202549,0.01865105768695,2.19479018188619e-05
"268",8.99141622241586,0.557350444496776,0.564326971855216
"269",2.79491023346782,0.275646348089195,0.263967393761849
"270",7.9216363877058,0.936918404404934,0.923914396185931
"271",4.91030553262681,0.524149977040983,0.520787217215123
"272",9.79262900259346,0.784181494796918,0.774741287771697
"273",0.476613190025091,0.0588580946555827,3.31538313358352e-06
"274",1.59893144760281,-0.0244504257231232,0.000906201043809859
"275",6.12140215653926,0.994173660100173,0.999179895178573
"276",3.40584457200021,0.893179542316723,0.883831310025583
"277",5.89781198371202,0.957371819636535,0.957770025381467
"278",7.47492906916887,0.627266210529835,0.614926368754008
"279",1.19254745077342,0.0206037845436319,0.000118881704999877
"280",3.8047032346949,0.969476395351145,0.982424475209661
"281",3.540717381984,0.948895094140077,0.937237967799657
"282",-1.97025063633919,0.0048225258785838,1.61152807088095e-11
"283",2.73207655642182,0.205105550808949,0.207573013985151
"284",-1.13423965033144,-0.030622264891729,1.05344693651368e-09
"285",5.72121400106698,0.866654025508989,0.859023368279443
"286",6.28492727316916,0.97420158973421,0.960259593342456
"287",7.47310014907271,0.597363220701991,0.613774163456096
"288",-0.785072547383606,0.00307789595533971,6.03697521319813e-09
"289",4.3626647721976,0.884638387505813,0.866065682084706
"290",1.62325323559344,-0.00978884952719515,0.00102326415421637
"291",-1.98051164764911,-0.0121916209574839,1.53093366014242e-11
"292",2.27704428415745,0.0278828595955203,0.0262170472729855
"293",1.95210079196841,0.0152477652431924,0.00527495591094972
"294",1.9894143063575,0.00921052426049096,0.00635001104735388
"295",2.52548190206289,0.074473739362222,0.0852868303672611
"296",2.65487223211676,0.145785295622016,0.151146270457121
"297",8.24900695774704,0.993156446913967,0.995931767305878
"298",5.54084121435881,0.721704573661353,0.727563892323094
"299",5.10203855577856,0.496683214966422,0.503375852691364
"300",8.57016014773399,0.855595730205925,0.853464164898928
"301",9.78452407661825,0.7608385465436,0.768685716946573
"302",4.56618720199913,0.708502126231142,0.718145510804178
"303",3.15905342809856,0.670718792872677,0.688961167385053
"304",-0.102128714323044,-0.0584250032959088,1.83574775748354e-07
"305",6.74915315490216,0.653759087398645,0.654149303363504
"306",9.39319415390491,0.520768212758906,0.5272915477214
"307",4.17444304842502,0.966036112935585,0.966540046866045
"308",-1.51822785846889,0.0154756135199612,1.54451761367891e-10
"309",-0.677123016677797,0.00883213689625069,1.03568769967915e-08
"310",-1.64649704191834,-0.0247949206305989,8.13317042129249e-11
"311",1.10167510062456,-0.00516455852009529,7.54756873508146e-05
"312",-0.0237347101792693,0.00203438545318457,2.71671064932957e-07
"313",6.41625215485692,0.889046175119627,0.892236816036436
"314",2.10223652794957,0.00625158384059876,0.011109122625797
"315",2.25550854019821,0.00399088592953785,0.0236038790878746
"316",8.84500525891781,0.650028603401628,0.653140977700576
"317",0.884518379345536,-0.0040216157052904,2.54846668089537e-05
"318",7.20748148486018,0.499263387902967,0.504868123704915
"319",4.44126635696739,0.808209593875077,0.811123363051807
"320",5.25687529891729,0.54520750807113,0.54785082741303
"321",2.47645951155573,0.0702178346152329,0.0680077745740358
"322",4.79310910310596,0.566491123282547,0.569181623006031
"323",1.21658639144152,0.0264223634133016,0.000134062812935675
"324",3.85636436287314,0.992080185785294,0.986370853981747
"325",-1.0314169190824,-0.113337511998115,1.76152734040737e-09
"326",6.30949980579317,0.929016122900274,0.949727721240668
"327",8.14830924011767,0.990792028035899,0.998158717600517
"328",9.13220074679703,0.506098454609081,0.512020626311598
"329",3.70670564100146,0.998395692785633,0.971626840320011
"330",4.05419738031924,0.999524376533353,0.996702747976275
"331",2.35896955896169,0.0442336835577671,0.0389722958852523
"332",9.61059166491032,0.629871963156942,0.641937911861305
"333",3.12705903872848,0.648408498952005,0.653689159762048
"334",5.64619624428451,0.819931621589525,0.806068928229362
"335",0.419038970023394,-0.00789685781191266,2.4860694322652e-06
"336",9.83054611738771,0.798484955359373,0.802818636482718
"337",7.80400216858834,0.849194576713684,0.851125040666541
"338",4.71499157324433,0.608836404199545,0.614213719778838
"339",1.77788569498807,0.00176976851896369,0.00221436776825939
"340",9.60478575807065,0.647983154349956,0.638027874353353
"341",2.90134592540562,0.380817555752401,0.379123454540704
"342",4.01413932908326,1.00236053519437,0.999775123015904
"343",2.53431786689907,0.075989375092733,0.0887971758497245
"344",1.10514652729034,-0.0114452276955234,7.67970627826099e-05
"345",5.0279835248366,0.485726883362588,0.500415211175606
"346",0.630833902396262,0.0455015500322863,7.16833135502375e-06
"347",0.232340327464044,-0.00526979380983507,9.77468920820699e-07
"348",1.3974711028859,-0.00423655009698992,0.000331137891633175
"349",8.59860835503787,0.825416913174506,0.833687962853817
"350",3.19666006602347,0.725645096290845,0.727762582912561
"351",3.03953522536904,0.544560092652941,0.549258733832618
"352",1.15836244262755,-0.0104985196094229,0.000100205448220724
"353",5.87329621333629,0.936168375155508,0.946991675035299
"354",-1.6844858918339,0.00338773404170796,6.7261745445183e-11
"355",7.74119749851525,0.796479473708618,0.806511868204318
"356",5.51921073533595,0.715866314348156,0.7114650537483
"357",-1.65685966145247,-0.00540880755895444,7.7224966776601e-11
"358",9.31393167562783,0.491748683446604,0.506803576407307
"359",-0.81482604611665,0.0212335785318429,5.20248086459002e-09
"360",5.76124082133174,0.890462477898327,0.885188557443082
"361",1.52821265999228,0.00234548735797251,0.000636469937133406
"362",5.02277161832899,0.494275011221183,0.500670904181134
"363",3.20922432374209,0.747310952863014,0.740029448340893
"364",9.4549967199564,0.548362160889925,0.552047100009144
"365",1.42407592292875,0.0177524374652893,0.000378233552095517
"366",6.07656334992498,1.01094574315728,0.99964236747929
"367",9.49601090606302,0.575704891478872,0.572283826656672
"368",1.58693167474121,0.000246422100958869,0.000853474012180414
"369",8.39657060336322,0.938766894217396,0.952983141294734
"370",2.73170555941761,0.210046290814414,0.207268059578927
"371",6.49433691706508,0.854854871260442,0.840630110488863
"372",-1.69311342108995,0.00768508646662509,6.44219240293922e-11
"373",3.06825496163219,0.586458667562449,0.58450015580529
"374",4.23394660372287,0.950888395507248,0.940913913649597
"375",7.90148107614368,0.924900125641852,0.912743900533643
"376",-0.30158852506429,-0.00450656638559865,6.77160443630626e-08
"377",1.7984751528129,-0.0939663065014051,0.00245388906201584
"378",4.67201126925647,0.666316915118647,0.642331944744747
"379",-0.895404639653862,-0.0198653978560499,3.47725307282892e-09
"380",8.64728553686291,0.788062540410081,0.798517743676276
"381",4.64609796181321,0.671137592009788,0.660179698090515
"382",2.23780060745776,0.0134053141245539,0.0216471420266202
"383",8.36278901621699,0.965919491992295,0.966706365583997
"384",2.98761303722858,0.478879232243544,0.484521244160025
"385",6.41514946240932,0.897030044858046,0.892916155727814
"386",1.33025871682912,-0.0659198844015145,0.0002366465002687
"387",8.26142176892608,0.985515353145134,0.994088681681741
"388",-0.913677956908941,0.0459937435386034,3.1736300192564e-09
"389",7.09119455888867,0.495744341967929,0.502852024689192
"390",6.94600112549961,0.530459422877331,0.541817287669581
"391",7.24593586008996,0.507112769398821,0.512148752708157
"392",9.62558472715318,0.659966457568807,0.652183833508646
"393",6.25631666369736,0.943641399943794,0.971079547114467
"394",8.47970445360988,0.915712103782347,0.91068194099268
"395",8.13213699497283,0.993885445555661,0.996397899023118
"396",4.34499339852482,0.875400201055824,0.877635740410531
"397",9.57829894125462,0.60759039222498,0.620638680022278
"398",5.87394899874926,0.959379283117044,0.947292745822203
"399",8.0841809194535,0.989570452682618,0.987789718797353
"400",3.93602580577135,0.993832151120558,0.990807469905512
"401",3.4624630343169,0.902770446499858,0.909891853350354
"402",1.33829356171191,-0.000992305313058242,0.000246344753400138
"403",5.86561855766922,0.958302085576495,0.943394284781491
"404",4.44527504406869,0.817974193092397,0.808203742935083
"405",4.1339166527614,0.989460093398297,0.980094529547377
"406",5.96142150647938,0.98130879111018,0.980370180647657
"407",8.25902392715216,1.0028083581009,0.994471127273999
"408",5.02600758057088,0.48944142219164,0.500504971622822
"409",0.447788235731423,0.0378686957212644,2.87039274749056e-06
"410",3.51405065879226,0.916472861654548,0.928922421607447
"411",5.99021678045392,0.982465865154134,0.987889299406846
"412",7.64193431846797,0.713714778564602,0.732571315580316
"413",2.74523969553411,0.227441771853707,0.218607188716982
"414",-1.8191660521552,0.0150944981082932,3.43015607179673e-11
"415",5.90727789886296,0.956142833774005,0.96163409510922
"416",6.85409091971815,0.564317774079745,0.587365781405414
"417",6.45609268732369,0.883108203564004,0.866707669133477
"418",2.36382434889674,0.0227499363015247,0.0398916828750052
"419",2.72567283827811,0.184925455659939,0.202355685502584
"420",7.70098442398012,0.780074181688676,0.776793188071175
"421",2.70627306029201,0.196529321618079,0.187150221766199
"422",5.64591407030821,0.810627896069441,0.805862668813665
"423",8.13218779768795,0.985173838820855,0.996404340837378
"424",6.89647201541811,0.55342844581427,0.56460299760022
"425",3.59457189496607,0.954546202093504,0.951332837870602
"426",8.87258468195796,0.625292741015369,0.634425036292151
"427",3.4890353102237,0.923034374477567,0.9202080050279
"428",5.21681257057935,0.529774262305851,0.531673064554729
"429",8.07334015145898,0.9885448049364,0.98515449384184
"430",1.84423133358359,0.0652721580066333,0.0030827573133206
"431",1.36314170248806,-0.085466761068554,0.000278924213099479
"432",1.92293214611709,0.0028385425308636,0.00456237442729732
"433",1.61868149414659,-0.00687378822076895,0.00100016210025578
"434",-1.77093054633588,0.062711235119311,4.36572072937563e-11
"435",6.15329704992473,0.990881378717622,0.996107026311196
"436",3.53148652054369,0.928343018298744,0.934467619853234
"437",7.96083918306977,0.939037125874679,0.94378604307502
"438",-1.31435425207019,-0.00681943280617236,4.2805421372827e-10
"439",6.70918500237167,0.689835895893022,0.682456590137537
"440",9.81111941114068,0.791673363507318,0.788495884313302
"441",0.171849003992975,0.0114548519565335,7.22350251800695e-07
"442",8.95647683180869,0.574298495124432,0.582861333036694
"443",6.53675676789135,0.830743549100402,0.810326484289141
"444",3.53786358982325,0.945878047380121,0.936393370239913
"445",1.40231189783663,-0.00114422348211633,0.00033924777557873
"446",4.50417514983565,0.772060304546255,0.764559476618157
"447",7.90233699698001,0.933597098972342,0.913230659745915
"448",7.15443236660212,0.511971730212246,0.500185442578516
"449",4.97765571158379,0.50651774070722,0.505420871251972
"450",6.12797701917589,0.999203774025912,0.998732359449284
"451",3.155911273323,0.688496750696359,0.685584492911563
"452",-0.662305767647922,-0.0808043429103373,1.11533175030049e-08
"453",4.35751694254577,0.871949089077218,0.869471270537204
"454",5.89118759799749,0.952412510027858,0.954966052338414
"455",5.17865709960461,0.525883138873195,0.519191127855595
"456",5.36637280788273,0.610183383054485,0.606113725794935
"457",8.2771331993863,0.981391006699145,0.991271227337547
"458",3.35315886233002,0.847871061953063,0.853933872597159
"459",6.49625173211098,0.822566941014629,0.839290201526347
"460",9.9865957358852,0.89423897673474,0.90739793391111
"461",2.20852441061288,0.00595469673800469,0.0187547026623417
"462",8.53693472780287,0.870936140412684,0.875597941452285
"463",2.75189107097685,0.227083058876028,0.22434119659405
"464",6.5296416580677,0.804245003695151,0.815490987412385
"465",8.65304830204695,0.806181467064617,0.794270804026316
"466",-0.697485000826418,-0.000388713287551231,9.35434389823938e-09
"467",-1.28926609270275,-0.0147836883666591,4.85262825268965e-10
"468",-1.64581040199846,0.0122692005107471,8.1611412058916e-11
"469",9.79886159300804,0.794196890283158,0.779388187513592
"470",0.937390105798841,0.0266528499598105,3.31959503295577e-05
"471",1.47314093820751,-0.000313022412588416,0.000483345532759448
"472",2.90890337061137,0.404151363246764,0.388057892390603
"473",2.90251846704632,0.389873077727669,0.380504445448562
"474",1.47368347365409,-0.0240295036339089,0.0004846578368416
"475",6.64565508253872,0.731763949430302,0.729277898743101
"476",5.68084495607764,0.831728686897447,0.831045260256963
"477",7.08153127226979,0.520970016598634,0.50404732277672
"478",-1.71352061163634,-0.00135476979504078,5.81728096652409e-11
"479",8.86772383470088,0.62755769159231,0.637669881235029
"480",3.71602950524539,0.976453897187868,0.972884174893812
"481",0.817732992582023,0.00404273655288586,1.82498574830557e-05
"482",7.47035827767104,0.602750630790523,0.612054499404546
"483",3.40272645931691,0.890751520741064,0.882220968011727
"484",5.79297137912363,0.903488082068309,0.904564646555881
"485",7.75621564220637,0.819514600854458,0.817422873251425
"486",4.09902553632855,0.990964013613709,0.989049081689788
"487",6.48783198464662,0.842584491518234,0.845159395032333
"488",6.85081592574716,0.591500502376532,0.589239057117896
"489",1.9435389013961,0.0156122348270466,0.00505502068996448
"490",-0.454944130033255,0.0106773058653591,3.14545974510339e-08
"491",2.66979679185897,0.156968721896898,0.160971676052335
"492",-0.627992538735271,-0.0163510549229829,1.32408020971451e-08
