"","y","","","m_true"
"269",0.926603634013526,-0.401696588844061,0.482139849103987,1
"270",1.02201354171345,1.30721212923527,-0.667830323800445,1
"271",-1.10281266654089,0.303435177542269,1.06910439673811,-1
"272",-1.08001733065551,1.93087633419782,-1.76891484390944,-1
"273",-1.07392970134944,-1.17446226999164,-1.27358616515994,-1
"274",0.84708079396986,-0.800356184132397,1.95683660823852,1
"275",-0.873593114121257,0.707134052179754,1.01225335337222,-1
"276",0.994390751281507,-0.198051809333265,1.22872958146036,1
"277",-0.709829458418461,0.632603994570673,0.522826491855085,-1
"278",1.11032213491275,1.15830968972296,-0.338399053551257,1
"279",0.923096083848748,-0.935817516408861,1.83635014574975,1
"280",-0.901808890521624,-0.0650989217683673,-0.704620643518865,-1
"281",0.986264568690815,-0.153094206005335,0.406918090768158,1
"282",1.04436105911843,-1.9900835454464,0.117953221313655,1
"283",0.985191104808453,-0.422641147859395,0.733765985816717,1
"284",-0.825803271709731,-1.71141321677715,-0.608557962812483,-1
"285",1.09748032911751,0.573738000355661,-0.813761312514544,1
"286",1.00205909614991,0.76164242438972,-0.845850269310176,1
"287",-0.972615519385301,1.1577000496909,0.554995275102556,-1
"288",1.10398210963454,-1.5950241824612,-1.87231788691133,1
"289",-1.03960061735112,0.120888257399201,0.743999933823943,-1
"290",-1.09617570777213,-0.792248921468854,-0.671816181391478,-1
"291",-0.98904042862784,-1.9935038825497,-0.968078455887735,-1
"292",-0.881209496349302,-0.574318571947515,-0.259780083782971,-1
"293",1.03309235836058,-0.682633069343865,0.710873238742352,1
"294",1.02678966121041,-0.670195231214166,0.151737062260509,1
"295",1.04762279033837,-0.491506032645702,1.62741780746728,1
"296",-0.92025334109176,-0.448375922627747,-1.03604087978601,-1
"297",0.914708312098866,1.41633565258235,-1.12107069697231,1
"298",-0.984710192117176,0.513613738119602,1.41589062660933,-1
"299",-1.08877707398233,0.367346185259521,0.899043498560786,-1
"300",-0.979803280662318,1.52338671591133,0.657636471092701,-1
"301",0.986647104420102,1.92817469220608,1.37033647950739,1
"302",-1.17021984270381,0.188729067333043,0.0627737175673246,-1
"303",-1.07742910943853,-0.280315523967147,-0.152597489766777,-1
"304",1.06590941321186,-1.36737623810768,-1.99798087310046,1
"305",0.972110639606275,0.916384384967387,-1.66053479444236,1
"306",-0.933034025921341,1.79773138463497,0.941668635234237,-1
"307",-0.910533369981389,0.0581476828083396,1.09034683834761,-1
"308",0.915058329862259,-1.8394092861563,1.04214116092771,1
"309",0.767179724010908,-1.55904100555927,-1.41900618188083,1
"310",-1.07514125645677,-1.88216568063945,-0.784785343334079,-1
"311",0.981050407866789,-0.966108299791813,0.964976911433041,1
"312",-1.00670436165709,-1.34124490339309,-1.09427232760936,-1
"313",1.0383018145456,0.805417384952307,-1.66683763638139,1
"314",0.875844043550738,-0.632587824016809,1.0191247574985,1
"315",1.04887241872648,-0.581497153267264,0.584817916154861,1
"316",1.06765992081899,1.6150017529726,1.87380009982735,1
"317",-1.08929773069791,-1.03849387355149,-0.90925027243793,-1
"318",1.01569950609467,1.06916049495339,-0.739073125645518,1
"319",-0.885442687153007,0.147088785655797,1.95873433444649,-1
"320",-0.893332355831775,0.418958432972431,0.0703097376972437,-1
"321",-1.04874800121731,-0.507846829481423,-0.933934042230248,-1
"322",-1.09723669555602,0.264369701035321,1.91949971299618,-1
"323",1.11219964900868,-0.927804536186159,1.93285313993692,1
"324",-1.15713549227131,-0.0478785457089543,-1.82967620994896,-1
"325",1.15162700250085,-1.67713897302747,-1.34826078638434,1
"326",-0.851569327272229,0.769833268597722,0.379410371184349,-1
"327",-1.10190202196273,1.38276974670589,0.386394066736102,-1
"328",1.20700552954911,1.71073358226568,1.51552704069763,1
"329",0.898201184893207,-0.0977647863328457,0.72764665260911,1
"330",0.942439039881836,0.0180657934397459,-1.40042201522738,1
"331",-1.06854460929848,-0.54701014701277,-1.3721434129402,-1
"332",1.04749711088547,1.87019722163677,-0.18415361084044,1
"333",-0.877750562590365,-0.290980320423841,-1.03255760110915,-1
"334",-1.10195129353674,0.54873208142817,0.147767108865082,-1
"335",-0.975477109655443,-1.19365367665887,-1.25197166483849,-1
"336",-0.868409762050087,1.94351537246257,-1.2326812101528,-1
"337",1.13759161823479,1.26800072286278,1.96326214075089,1
"338",0.909869578920564,0.238330524414778,-1.43795065861195,1
"339",1.05316093993476,-0.740704768337309,1.94329721294343,1
"340",-0.942711675642184,1.86826191935688,0.241912197321653,-1
"341",-1.0565399910633,-0.366218024864793,-0.807725988328457,-1
"342",-1.00195680551726,0.00471310969442129,1.72010235395283,-1
"343",-1.05915718096909,-0.488560711033642,-1.61605871655047,-1
"344",1.11157049908643,-0.964951157569885,0.380305613391101,1
"345",0.96152917560464,0.342661174945533,-0.67509310413152,1
"346",-0.926757952346648,-1.12305536586791,-1.16207915637642,-1
"347",0.964015773785139,-1.25588655751199,0.445840283297002,1
"348",1.07631772056647,-0.867509632371366,1.5969174625352,1
"349",0.911118274897316,1.53286945167929,-0.341425265185535,1
"350",-0.943843992461674,-0.267779977992177,-1.72371110599488,-1
"351",-1.20789335685276,-0.320154924876988,-0.197206098586321,-1
"352",-1.11078980655996,-0.94721251912415,-0.0453447671607137,-1
"353",0.984177578430414,0.624432071112096,-0.432899530977011,1
"354",-0.839090348084235,-1.8948286306113,-0.867935577407479,-1
"355",-0.90510532305081,1.24706583283842,1.11621796246618,-1
"356",0.860989768845159,0.506403578445315,-0.40243480540812,1
"357",-1.10070841085219,-1.88561988715082,1.41607948020101,-1
"358",-0.976528820808031,1.77131055854261,0.810339924879372,-1
"359",-0.967635317299549,-1.60494201537222,-1.0292112166062,-1
"360",1.06496316440064,0.587080273777246,-0.781729585491121,1
"361",1.06446104838187,-0.823929113335907,1.51430211029947,1
"362",0.849926203618106,0.34092387277633,-1.73719571717083,1
"363",1.02674841184436,-0.263591892085969,1.61307272966951,1
"364",-1.08293984230498,1.81833223998547,0.69356113485992,-1
"365",0.840732132571135,-0.85864135902375,0.526674483902752,1
"366",1.11953037513414,0.692187783308327,-1.77576783299446,1
"367",0.974777981862746,1.83200363535434,1.30968186073005,1
"368",1.11261723574074,-0.804356108419597,1.89036285318434,1
"369",1.02158085237126,1.46552353445441,-0.766727750189602,1
"370",-0.809068653118778,-0.422764813527465,-1.30396843142807,-1
"371",-1.03609886452965,0.831445639021695,1.30024119373411,-1
"372",0.99118271745635,-1.89770447369665,0.0249462239444256,1
"373",-1.02582975191093,-0.310581679455936,-0.0635276576504111,-1
"374",-0.876031424600677,0.0779822012409568,0.659420111216605,-1
"375",0.922276057501229,1.30049369204789,1.56558240856975,1
"376",-0.990145988597866,-1.4338628416881,-1.33097110781819,-1
"377",-1.102277684972,-0.733841615729034,-1.60922706127167,-1
"378",0.967099643032009,0.224003756418824,-0.100715418346226,1
"379",-0.864149713082871,-1.63180154655129,1.51253867894411,-1
"380",1.08141616429387,1.5490951789543,1.73495612014085,1
"381",0.917662035986104,0.21536598727107,-0.389790892601013,1
"382",-1.17930180850074,-0.587399797514081,-0.763214820995927,-1
"383",-0.93977200520701,1.45426300540566,1.10915157850832,-1
"384",0.92377502119314,-0.337462320923805,1.50900897197425,1
"385",-0.859085006275739,0.805049820803106,1.67348534800112,-1
"386",-1.15420101792363,-0.88991376105696,-0.989380949176848,-1
"387",-0.801532255951611,1.42047392297536,-1.798444326967,-1
"388",-0.950031906522776,-1.63789265230298,1.2845297884196,-1
"389",-1.08749169421376,1.03039818629622,1.87345464900136,-1
"390",-1.01333713757993,0.982000375166535,1.10837521031499,-1
"391",-1.0658886051655,1.08197862002999,0.264600901864469,-1
"392",-1.07828776693642,1.87519490905106,-1.55332594085485,-1
"393",1.13585201141176,0.752105554565787,-1.44088072888553,1
"394",0.971363410153253,1.49323481786996,1.61217040475458,1
"395",0.911699790961847,1.37737899832428,-0.81621765717864,1
"396",-1.09164985681701,0.114997799508274,0.601549496874213,-1
"397",0.916412974150513,1.85943298041821,-0.437256808392704,1
"398",-1.03392892281897,0.624649666249752,1.87768165953457,-1
"399",1.07876397253597,1.36139363981783,-0.884157405234873,1
"400",0.852056043478889,-0.0213247314095497,1.12378944177181,1
"401",-0.908597883004719,-0.179178988561034,-0.993345533497632,-1
"402",1.00536604298716,-0.887235479429364,1.04369140602648,1
"403",-0.87867928190792,0.621872852556407,0.337590258568525,-1
"404",0.891282523088319,0.148425014689565,-0.990250647068024,1
"405",0.812297772177577,0.0446388842537999,-1.13476101867855,1
"406",1.14864773928447,0.653807168826461,-0.0395725565031171,1
"407",1.10565525963386,1.41967464238405,-1.33024747017771,1
"408",-0.940909893141497,0.342002526856959,1.17795504443347,-1
"409",1.07707112062079,-1.18407058808953,-1.86376762855798,1
"410",0.881165758897689,-0.161983113735914,0.366398829966784,1
"411",0.827592142165474,0.66340559348464,-0.0622536623850465,1
"412",-0.952415508890778,1.21397810615599,1.25394723564386,-1
"413",-1.03911560351476,-0.418253434821963,-0.971627864055336,-1
"414",0.987036358568929,-1.93972201738507,-1.6039818553254,1
"415",0.87307911415433,0.635759299620986,-0.080382184125483,1
"416",0.915850427917783,0.951363639906049,-1.91088375076652,1
"417",1.14475715118691,0.81869756244123,-0.500644174404442,1
"418",-1.14916488822542,-0.545391883701086,-1.74619785882533,-1
"419",-0.96003397271351,-0.424775720573962,-0.745716648176312,-1
"420",-1.03879893464509,1.23366147466004,0.396764635108411,-1
"421",-1.03981956434007,-0.431242313235998,-1.90031175408512,-1
"422",1.01553188636923,0.548638023436069,-1.70740824472159,1
"423",1.11416345611593,1.37739593256265,-0.488759743981063,1
"424",-1.01812863646808,0.965490671806037,0.197805938310921,-1
"425",-0.946596883510012,-0.135142701677978,-0.849687086418271,-1
"426",1.07295411134931,1.62419489398599,-0.602353563532233,1
"427",-1.00109126532727,-0.170321563258767,-0.458473871462047,-1
"428",-1.07900299284943,0.405604190193117,1.1092352392152,-1
"429",0.951331655564761,1.35778005048633,-0.416951696388423,1
"430",1.17127355689249,-0.718589555472136,1.52575519308448,1
"431",1.04387213446986,-0.878952765837312,0.349824474193156,1
"432",0.922134231481974,-0.692355951294303,1.45233308244497,1
"433",-0.924910857581337,-0.793772835284472,-0.424217544496059,-1
"434",0.879566736078403,-1.92364351544529,-1.04893225990236,1
"435",-0.958158188439314,0.717765683308244,0.863910135813057,-1
"436",-0.941967419513179,-0.156171159818769,-0.01212611887604,-1
"437",-0.895192358747834,1.32027972768992,-1.92331225145608,-1
"438",0.970843240725861,-1.77145141735673,-1.97701773047447,1
"439",0.964337059152021,0.903061667457223,-1.07735263276845,1
"440",-0.84657401253364,1.93703980371356,0.972636369057,-1
"441",-1.22665569381081,-1.27605033200234,-0.892589644528925,-1
"442",-1.03108285403719,1.65215894393623,-1.37822493445128,-1
"443",-1.10599705648452,0.845585589297116,1.98513799440116,-1
"444",-0.837874581569226,-0.154045470058918,-0.0539368027821183,-1
"445",0.807193013557876,-0.865896034054458,0.44436270929873,1
"446",-1.0514850488531,0.168058383278549,1.11042211856693,-1
"447",-0.914161231479135,1.30077899899334,0.802416413091123,-1
"448",-1.11075687124595,1.05147745553404,1.50731947273016,-1
"449",1.06862254853384,0.325885237194598,-1.5448236009106,1
